Time, Yaw, MyYaw, TransX, TransY, TransZ
2.314737,0.376848,21.717732,4.270781,6.696126,0.000000
2.324799,0.365554,21.066899,4.288858,6.699644,0.000000
2.334734,0.354373,20.422492,4.306783,6.703161,0.000000
2.344754,0.343065,19.770823,4.324936,6.706754,0.000000
2.354697,0.331815,19.122480,4.343022,6.710364,0.000000
2.364731,0.320432,18.466514,4.361347,6.714053,0.000000
2.374732,0.309059,17.811080,4.379684,6.717776,0.000000
2.384804,0.297576,17.149309,4.398226,6.721572,0.000000
2.394731,0.286231,16.495521,4.416571,6.725359,0.000000
2.404732,0.274776,15.835319,4.435123,6.729221,0.000000
2.414751,0.263273,15.172397,4.453780,6.733137,0.000000
2.424730,0.251790,14.510672,4.472430,6.737085,0.000000
2.434724,0.240265,13.846483,4.491179,6.741086,0.000000
2.444798,0.228622,13.175469,4.510148,6.745168,0.000000
2.454731,0.217119,12.512587,4.528917,6.749241,0.000000
2.464731,0.205514,11.843770,4.547882,6.753390,0.000000
2.474798,0.193808,11.169183,4.567040,6.757615,0.000000
2.484733,0.182235,10.502181,4.586013,6.761834,0.000000
2.494790,0.170496,9.825704,4.605285,6.766155,0.000000
2.504739,0.158863,9.155273,4.624415,6.770479,0.000000
2.514821,0.147053,8.474693,4.643865,6.774911,0.000000
2.524749,0.135403,7.803296,4.663082,6.779325,0.000000
2.534800,0.123590,7.122517,4.682600,6.783845,0.000000
2.544785,0.111836,6.445107,4.702052,6.788386,0.000000
2.554810,0.100016,5.763904,4.721645,6.792997,0.000000
2.564755,0.088273,5.087148,4.741141,6.797621,0.000000
2.574733,0.076474,4.407188,4.760762,6.802313,0.000000
2.584803,0.064549,3.719946,4.780625,6.807101,0.000000
2.594736,0.052770,3.041148,4.800276,6.811875,0.000000
2.604801,0.040820,2.352483,4.820247,6.816765,0.000000
2.614735,0.029011,1.671882,4.840016,6.821645,0.000000
2.624737,0.017107,0.985896,4.859976,6.826611,0.000000
2.634730,0.005200,0.299670,4.879976,6.831626,0.000000
2.644806,-0.006819,-0.392990,4.900198,6.836737,0.000000
2.654733,-0.018673,-1.076144,4.920177,6.841826,0.000000
2.664741,-0.030635,-1.765500,4.940371,6.847011,0.000000
2.674697,-0.042546,-2.451929,4.960515,6.852223,0.000000
2.684700,-0.054523,-3.142150,4.980806,6.857514,0.000000
2.694736,-0.066550,-3.835296,5.001218,6.862879,0.000000
2.704766,-0.078579,-4.528487,5.021668,6.868295,0.000000
2.714741,-0.090550,-5.218417,5.042057,6.873738,0.000000
2.724736,-0.102554,-5.910212,5.062539,6.879248,0.000000
2.734734,-0.114569,-6.602633,5.083075,6.884815,0.000000
2.744740,-0.126600,-7.295974,5.103677,6.890443,0.000000
2.754701,-0.138585,-7.986630,5.124235,6.896103,0.000000
2.764745,-0.150673,-8.683312,5.145012,6.901867,0.000000
2.774737,-0.162704,-9.376657,5.165727,6.907659,0.000000
2.784734,-0.174745,-10.070582,5.186497,6.913510,0.000000
2.794733,-0.186793,-10.764853,5.207317,6.919421,0.000000
2.804737,-0.198850,-11.459715,5.228194,6.925393,0.000000
2.814739,-0.210906,-12.154537,5.249109,6.931422,0.000000
2.824738,-0.222961,-12.849265,5.270062,6.937509,0.000000
2.834733,-0.235012,-13.543748,5.291047,6.943651,0.000000
2.844746,-0.247086,-14.239573,5.312113,6.949864,0.000000
2.854733,-0.259128,-14.933573,5.333165,6.956120,0.000000
2.864732,-0.271184,-15.628362,5.354282,6.962443,0.000000
2.874736,-0.283245,-16.323407,5.375448,6.968829,0.000000
